order_id	quantity	item_name	choice_description	item_price	date
1609	1	Veggie Burrito	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]	$8.49 	2025-07-12
1609	1	Nantucket Nectar	[Pineapple Orange Banana]	$3.39 	2025-07-12
1610	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]	$8.75 	2025-08-13
1610	1	Steak Bowl	[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]	$9.25 	2025-08-13
1610	1	Chips and Guacamole		$4.45 	2025-08-13
1610	1	Canned Soft Drink	[Lemonade]	$1.25 	2025-08-13
1611	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-01-30
1611	1	Chips		$2.15 	2025-01-30
1611	1	Chips and Guacamole		$4.45 	2025-01-30
1611	2	Canned Soft Drink	[Coke]	$2.50 	2025-01-30
1612	1	Steak Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Lettuce]]	$8.99 	2025-07-21
1612	1	Chips and Guacamole		$3.99 	2025-07-21
1613	1	Chicken Soft Tacos	[Tomatillo Red Chili Salsa, Cheese]	$8.75 	2026-01-27
1613	1	Chips		$2.15 	2026-01-27
1613	1	Steak Bowl	[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole]]	$11.75 	2026-01-27
1614	1	Steak Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.75 	2025-02-18
1614	1	Canned Soft Drink	[Coke]	$1.25 	2025-02-18
1615	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream]]	$8.75 	2025-08-22
1615	1	Steak Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream]]	$9.39 	2025-08-22
1615	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-08-22
1615	1	Steak Soft Tacos	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 	2025-08-22
1616	1	Barbacoa Burrito	[Tomatillo Red Chili Salsa, [Rice, Cheese]]	$9.25 	2025-12-08
1616	1	Chips and Tomatillo Red Chili Salsa		$2.95 	2025-12-08
1617	1	Carnitas Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese]]	$9.25 	2025-04-03
1617	1	Chips and Guacamole		$4.45 	2025-04-03
1618	1	Canned Soft Drink	[Diet Coke]	$1.25 	2025-08-24
1618	1	Carnitas Bowl	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Pinto Beans, Sour Cream, Cheese, Lettuce]]	$9.25 	2025-08-24
1618	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]	$8.75 	2025-08-24
1619	1	Barbacoa Bowl	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Guacamole]]	$11.75 	2025-05-08
1619	1	Bottled Water		$1.50 	2025-05-08
1620	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]	$8.75 	2025-03-28
1620	1	Chips and Guacamole		$4.45 	2025-03-28
1621	1	Steak Bowl	[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Fajita Veggies]]	$8.99 	2025-09-07
1621	1	Canned Soda	[Sprite]	$1.09 	2025-09-07
1622	1	Steak Soft Tacos	[Fresh Tomato Salsa, [Cheese, Lettuce]]	$9.25 	2025-01-28
1622	1	Chips and Fresh Tomato Salsa		$2.95 	2025-01-28
1623	1	Steak Bowl	[Fresh Tomato Salsa (Mild), [Sour Cream, Lettuce, Cheese, Black Beans, Rice]]	$8.99 	2025-08-25
1623	1	Side of Chips		$1.69 	2025-08-25
1624	1	Barbacoa Bowl	[[Rice, Cheese]]	$8.69 	2025-03-06
1624	1	Side of Chips		$1.69 	2025-03-06
1625	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Guacamole, Lettuce]]	$11.25 	2025-07-17
1625	1	Chips and Guacamole		$4.45 	2025-07-17
1626	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-12-02
1626	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-12-02
1626	1	Chips and Guacamole		$4.45 	2025-12-02
1627	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-08-04
1627	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-08-04
1627	1	Chips and Fresh Tomato Salsa		$2.95 	2025-08-04
1627	1	Bottled Water		$1.50 	2025-08-04
1628	1	Chicken Burrito	[[Lettuce, Rice, Fajita Veggies]]	$8.19 	2025-02-11
1628	1	Steak Burrito	[[Lettuce, Fajita Veggies, Rice]]	$8.69 	2025-02-11
1629	1	Bottled Water		$1.09 	2025-02-23
1629	1	Side of Chips		$1.69 	2025-02-23
1629	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese]]	$8.49 	2025-02-23
1630	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-01-25
1630	1	Chips and Fresh Tomato Salsa		$2.95 	2025-01-25
1630	1	Canned Soft Drink	[Coke]	$1.25 	2025-01-25
1631	1	Chicken Bowl	[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]	$8.49 	2025-11-21
1631	1	Chips and Guacamole		$3.99 	2025-11-21
1632	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Sour Cream, Guacamole]]	$10.98 	2025-10-21
1632	1	Nantucket Nectar	[Peach Orange]	$3.39 	2025-10-21
1633	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-08-15
1633	1	Veggie Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-08-15
1633	1	Chips		$2.15 	2025-08-15
1634	2	Steak Bowl	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$18.50 	2025-01-31
1635	1	Veggie Burrito	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]	$8.49 	2025-03-18
1635	1	Veggie Salad	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]	$8.49 	2025-03-18
1636	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Rice, Guacamole]]	$11.25 	2025-05-29
1636	1	Bottled Water		$1.50 	2025-05-29
1637	1	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.49 	2025-03-18
1637	1	Chips and Tomatillo-Red Chili Salsa		$2.39 	2025-03-18
1638	1	Steak Burrito	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]	$8.99 	2025-09-11
1638	1	Chips and Fresh Tomato Salsa		$2.39 	2025-09-11
1639	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]	$11.75 	2025-08-11
1639	1	Chips and Guacamole		$4.45 	2025-08-11
1640	2	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]	$17.50 	2025-04-07
1641	1	Steak Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 	2025-07-08
1641	1	Carnitas Soft Tacos	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$9.25 	2025-07-08
1642	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]	$8.75 	2026-01-25
1642	1	Chips and Guacamole		$4.45 	2026-01-25
1642	3	Canned Soft Drink	[Diet Coke]	$3.75 	2026-01-25
1643	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]	$8.75 	2025-08-29
1643	1	Chips and Guacamole		$4.45 	2025-08-29
1643	1	Steak Burrito	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 	2025-08-29
1643	1	Chips and Fresh Tomato Salsa		$2.95 	2025-08-29
1644	1	Canned Soft Drink	[Lemonade]	$1.25 	2025-02-16
1644	1	Chips and Guacamole		$4.45 	2025-02-16
1644	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]	$8.75 	2025-02-16
1645	1	Canned Soft Drink	[Coke]	$1.25 	2025-03-16
1645	1	Bottled Water		$1.50 	2025-03-16
1645	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]	$9.25 	2025-03-16
1646	1	Veggie Salad Bowl	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.25 	2025-04-27
1646	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-04-27
1647	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-09-19
1647	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-09-19
1648	1	Steak Burrito	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]	$9.25 	2025-12-02
1648	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Guacamole]]	$11.25 	2025-12-02
1648	1	Chips and Guacamole		$4.45 	2025-12-02
1648	1	Chicken Crispy Tacos	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Cheese]]	$8.75 	2025-12-02
1649	1	Steak Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]	$9.25 	2025-12-31
1649	1	Chicken Soft Tacos	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-12-31
1650	1	Chicken Soft Tacos	[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream]]	$8.75 	2025-07-29
1650	1	Chips and Guacamole		$4.45 	2025-07-29
1651	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]	$8.75 	2025-07-14
1651	1	Canned Soft Drink	[Lemonade]	$1.25 	2025-07-14
1651	1	Chips		$2.15 	2025-07-14
1652	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]	$8.75 	2025-05-19
1652	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]	$8.75 	2025-05-19
1652	2	Chips		$4.30 	2025-05-19
1653	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]	$8.75 	2025-01-31
1653	1	Canned Soft Drink	[Sprite]	$1.25 	2025-01-31
1653	1	Chips and Tomatillo Green Chili Salsa		$2.95 	2025-01-31
1654	1	Steak Soft Tacos	[Fresh Tomato Salsa]	$9.25 	2025-04-01
1654	1	Chips and Tomatillo Red Chili Salsa		$2.95 	2025-04-01
1655	1	Chips and Guacamole		$4.45 	2026-01-28
1655	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2026-01-28
1655	1	Veggie Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2026-01-28
1655	1	Barbacoa Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 	2026-01-28
1655	1	Carnitas Soft Tacos	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$9.25 	2026-01-28
1655	3	Bottled Water		$4.50 	2026-01-28
1656	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]	$11.75 	2025-09-02
1656	1	Canned Soft Drink	[Lemonade]	$1.25 	2025-09-02
1657	1	Barbacoa Bowl	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 	2025-10-27
1657	1	Carnitas Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]	$11.75 	2025-10-27
1657	1	Canned Soft Drink	[Coke]	$1.25 	2025-10-27
1657	1	Canned Soft Drink	[Nestea]	$1.25 	2025-10-27
1658	1	Steak Bowl	[Roasted Chili Corn Salsa, [Rice, Pinto Beans]]	$9.25 	2025-06-29
1658	1	Chips and Guacamole		$4.45 	2025-06-29
1659	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-04-28
1659	1	Carnitas Soft Tacos	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole]]	$11.75 	2025-04-28
1660	2	Chicken Burrito	[Fresh Tomato Salsa, Rice]	$17.50 	2025-07-01
1660	1	Chips		$2.15 	2025-07-01
1660	1	Canned Soft Drink	[Coke]	$1.25 	2025-07-01
1660	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.25 	2025-07-01
1660	10	Bottled Water		$15.00 	2025-07-01
1660	1	Veggie Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Guacamole]]	$11.25 	2025-07-01
1660	1	Chips and Guacamole		$4.45 	2025-07-01
1660	1	Chips and Guacamole		$4.45 	2025-07-01
1660	1	Chips and Tomatillo Red Chili Salsa		$2.95 	2025-07-01
1661	1	Chicken Bowl	[Fresh Tomato Salsa, [Guacamole, Sour Cream, Cheese, Rice, Fajita Vegetables]]	$11.25 	2025-05-09
1661	1	Chips		$2.15 	2025-05-09
1662	1	Canned Soft Drink	[Sprite]	$1.25 	2025-05-12
1662	1	Bottled Water		$1.50 	2025-05-12
1662	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Pinto Beans, Sour Cream, Cheese]]	$8.75 	2025-05-12
1662	1	Chicken Soft Tacos	[Fresh Tomato Salsa, [Sour Cream, Cheese, Guacamole]]	$11.25 	2025-05-12
1662	1	Chips and Fresh Tomato Salsa		$2.95 	2025-05-12
1663	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2026-01-04
1663	1	Canned Soft Drink	[Sprite]	$1.25 	2026-01-04
1664	1	Chips		$2.15 	2025-08-23
1664	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-08-23
1664	1	Carnitas Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$9.25 	2025-08-23
1664	1	6 Pack Soft Drink	[Diet Coke]	$6.49 	2025-08-23
1665	1	Canned Soft Drink	[Diet Coke]	$1.25 	2025-06-12
1665	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese]]	$8.75 	2025-06-12
1665	1	Chips		$2.15 	2025-06-12
1666	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-12-31
1666	1	6 Pack Soft Drink	[Coke]	$6.49 	2025-12-31
1667	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole]]	$11.25 	2026-01-12
1667	1	Bottled Water		$1.50 	2026-01-12
1668	1	Veggie Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 	2026-01-14
1668	1	Chips and Guacamole		$4.45 	2026-01-14
1669	1	Chicken Burrito	[Fresh Tomato Salsa, Rice]	$8.75 	2025-01-04
1669	1	Chips and Guacamole		$4.45 	2025-01-04
1670	1	Steak Soft Tacos	[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$9.25 	2025-08-11
1670	1	Barbacoa Soft Tacos	[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$9.25 	2025-08-11
1670	1	Canned Soft Drink	[Coke]	$1.25 	2025-08-11
1670	1	Canned Soft Drink	[Sprite]	$1.25 	2025-08-11
1671	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-04-30
1671	3	Bottled Water		$4.50 	2025-04-30
1672	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]]	$11.25 	2025-09-15
1672	1	Canned Soft Drink	[Coke]	$1.25 	2025-09-15
1673	1	Bottled Water		$1.50 	2025-06-18
1673	1	Steak Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]	$9.25 	2025-06-18
1673	1	Chips		$2.15 	2025-06-18
1673	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Lettuce, Guacamole]]	$11.25 	2025-06-18
1673	1	Chips and Guacamole		$4.45 	2025-06-18
1674	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-06-24
1674	1	Chips and Guacamole		$4.45 	2025-06-24
1675	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream]]	$8.75 	2025-03-05
1675	1	Chips and Guacamole		$4.45 	2025-03-05
1676	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese]]	$9.25 	2025-09-09
1676	1	Chips and Guacamole		$4.45 	2025-09-09
1676	1	Canned Soft Drink	[Coke]	$1.25 	2025-09-09
1677	1	Veggie Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Guacamole]]	$11.25 	2025-03-30
1677	1	Chips and Guacamole		$4.45 	2025-03-30
1678	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-05-19
1678	1	Chips and Guacamole		$4.45 	2025-05-19
1679	1	Chicken Salad Bowl	[Roasted Chili Corn Salsa, [Black Beans, Cheese, Lettuce]]	$8.75 	2025-10-15
1679	1	Chips		$2.15 	2025-10-15
1679	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream]]	$8.75 	2025-10-15
1679	1	Chips and Guacamole		$4.45 	2025-10-15
1679	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Lettuce]]	$8.75 	2025-10-15
1680	1	Steak Bowl	[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 	2025-12-10
1680	1	Bottled Water		$1.50 	2025-12-10
1681	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Guacamole, Lettuce]]	$11.25 	2025-06-30
1681	1	Chips and Guacamole		$4.45 	2025-06-30
1682	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]	$8.75 	2025-02-21
1682	1	Chips		$2.15 	2025-02-21
1682	1	Bottled Water		$1.50 	2025-02-21
1683	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]	$8.75 	2025-03-08
1683	1	Chips and Guacamole		$4.45 	2025-03-08
1684	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Lettuce]]	$8.75 	2025-03-18
1684	1	Steak Bowl	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Guacamole, Lettuce]]	$11.75 	2025-03-18
1685	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]	$8.75 	2025-08-24
1685	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-08-24
1686	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-07-07
1686	1	Veggie Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-07-07
1687	1	Bottled Water		$1.50 	2025-07-28
1687	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese]]	$8.75 	2025-07-28
1687	1	Chips		$2.15 	2025-07-28
1688	1	Steak Bowl	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Guacamole]]	$11.75 	2025-02-12
1688	1	Chips		$2.15 	2025-02-12
1689	1	Steak Soft Tacos	[Fresh Tomato Salsa, [Cheese, Lettuce]]	$9.25 	2025-09-30
1689	1	Chips and Fresh Tomato Salsa		$2.95 	2025-09-30
1690	2	Steak Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]	$18.50 	2025-08-06
1690	1	Canned Soft Drink	[Coke]	$1.25 	2025-08-06
1690	1	Chips and Guacamole		$4.45 	2025-08-06
1691	1	Chicken Bowl	[White Rice]	$8.50 	2025-04-24
1691	1	Chicken Bowl	[White Rice]	$8.50 	2025-04-24
1691	2	Chips and Guacamole		$8.50 	2025-04-24
1692	1	Chicken Salad Bowl	[Tomatillo Green Chili Salsa, [Black Beans, Sour Cream, Cheese, Guacamole]]	$11.25 	2025-03-02
1692	1	Carnitas Salad Bowl	[Tomatillo Green Chili Salsa, [Black Beans, Cheese, Guacamole]]	$11.89 	2025-03-02
1692	1	Canned Soft Drink	[Diet Coke]	$1.25 	2025-03-02
1693	1	Steak Salad Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.39 	2025-04-11
1693	1	Chips and Guacamole		$4.45 	2025-04-11
1694	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-11-05
1694	1	Chips		$2.15 	2025-11-05
1694	1	Bottled Water		$1.50 	2025-11-05
1695	1	Steak Burrito	[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole]]	$11.75 	2025-03-28
1695	1	Chicken Soft Tacos	[Tomatillo Red Chili Salsa, Cheese]	$8.75 	2025-03-28
1695	1	Steak Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]	$9.25 	2025-03-28
1696	1	Carnitas Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]	$9.25 	2025-11-09
1696	1	Chips and Guacamole		$4.45 	2025-11-09
1696	1	Canned Soft Drink	[Coke]	$1.25 	2025-11-09
1696	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-11-09
1697	1	Steak Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 	2026-01-26
1697	1	Chips and Tomatillo Green Chili Salsa		$2.95 	2026-01-26
1698	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]	$8.75 	2025-05-03
1698	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese]]	$8.75 	2025-05-03
1698	1	Chips		$2.15 	2025-05-03
1699	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-10-24
1699	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Guacamole]]	$11.25 	2025-10-24
1699	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.25 	2025-10-24
1700	1	Veggie Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Guacamole]]	$11.25 	2025-01-03
1700	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.75 	2025-01-03
1701	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.25 	2025-12-09
1701	1	Chips		$2.15 	2025-12-09
1701	1	Veggie Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-12-09
1701	1	Chips		$2.15 	2025-12-09
1702	1	Steak Bowl	[Rice, Tomatillo-Red Chili Salsa (Hot)]	$8.99 	2026-01-05
1702	1	Steak Burrito	[Rice, Tomatillo-Red Chili Salsa (Hot)]	$8.99 	2026-01-05
1703	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-12-09
1703	1	Steak Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]	$9.25 	2025-12-09
1703	1	Barbacoa Soft Tacos	[Roasted Chili Corn Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 	2025-12-09
1703	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-12-09
1704	1	Chicken Bowl	[Fresh Tomato Salsa, [Pinto Beans, Rice, Lettuce, Cheese]]	$8.75 	2025-06-28
1704	1	Chips and Guacamole		$4.45 	2025-06-28
1705	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-02-04
1705	1	Canned Soft Drink	[Diet Coke]	$1.25 	2025-02-04
1705	1	Chips and Guacamole		$4.45 	2025-02-04
